[[[1652139900,1652140200,60,4.66263,4.6251,3.5399,1.871,null]]]
[[[1652139900,1652140200,60,0.158191,0.181796,0.18078,0.110669,null]]]
[[[1652139900,1652140200,60,7.55547e+10,7.55124e+10,7.55188e+10,7.55322e+10,null]]]
[[[1652139900,1652140200,60,0.709,0.856667,0.856667,0.768,null]]]
[[[1652139900,1652140200,60,3.35306,3.21135,1.88851,1.95282,null]]]
[[[1652139900,1652140200,60,0.117714,0.12561,0.0916443,0.130487,null]]]
[[[1652139900,1652140200,60,7.49537e+10,7.49328e+10,7.49278e+10,7.49167e+10,null]]]
[[[1652139900,1652140200,60,0.666,0.756667,0.726667,0.737333,null]]]
[[[1652139900,1652140200,60,4.32485,7.92718,4.63473,5.0422,null]]]
[[[1652139900,1652140200,60,0.118797,0.134155,0.106189,0.101823,null]]]
[[[1652139900,1652140200,60,7.14081e+10,7.14201e+10,7.14503e+10,7.14539e+10,null]]]
[[[1652139900,1652140200,60,1.0975,0.951333,0.886667,0.862667,null]]]
[[[1652139900,1652140200,60,6.408,3.25629,3.55319,3.65892,null]]]
[[[1652139900,1652140200,60,0.156102,0.105073,0.110662,0.101982,null]]]
[[[1652139900,1652140200,60,6.81572e+10,6.81617e+10,6.81608e+10,6.81601e+10,null]]]
[[[1652139900,1652140200,60,0.745667,0.689833,0.7345,0.831667,null]]]
[[[1652139900,1652140200,60,4.84103,3.90311,5.73033,7.94807,null]]]
[[[1652139900,1652140200,60,0.0970387,0.112631,0.154492,0.182821,null]]]
[[[1652139900,1652140200,60,7.17377e+10,7.17448e+10,7.17448e+10,7.17461e+10,null]]]
[[[1652139900,1652140200,60,1.092,1.162,1.144,1.09667,null]]]
[[[1652139900,1652140200,60,9.45089,10.4416,8.19586,6.16381,null]]]
[[[1652139900,1652140200,60,0.175206,0.140727,0.141527,0.106331,null]]]
[[[1652139900,1652140200,60,6.89803e+10,6.91684e+10,6.91691e+10,6.91825e+10,null]]]
[[[1652139900,1652140200,60,0.8015,0.783,0.771333,0.709333,null]]]
[[[1652139900,1652140200,60,4.88715,4.8675,3.48942,4.44997,null]]]
[[[1652139900,1652140200,60,0.108601,0.120636,0.0843725,0.0989283,null]]]
[[[1652139900,1652140200,60,7.02354e+10,7.02385e+10,7.02495e+10,7.02601e+10,null]]]
[[[1652139900,1652140200,60,0.9435,1.116,1.166,1.17,null]]]
[[[1652139900,1652140200,60,7.07793,8.26856,9.12125,11.6469,null]]]
[[[1652139900,1652140200,60,0.102799,0.104701,0.110898,0.125534,null]]]
[[[1652139900,1652140200,60,1.23477e+11,1.23507e+11,1.23512e+11,1.23479e+11,null]]]
